dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.107061882944982,48630,47353.36579619098,1.0269597352235458,0.6164096236890808,29976,2072.6666666666665,201320,48680,0,1,1.0,simulated,2150906203,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[2067, 2084, 2050, 2084, 2084, 2084, 2067, 2084, 2050, 29976]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201320]",0.004518542002188042
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14768460506285946,74629,61975.520735617014,1.2041689866287981,0.6484744536306262,48395,2914.8888888888887,175321,74679,0,1,1.0,simulated,2627555911,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[2910, 2924, 2897, 2924, 2924, 2924, 2910, 2924, 2897, 48395]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175321]",0.008096333011053503
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07298658552245693,124782,123603.82576037137,1.0095318590050177,0.6309804298696927,78735,5116.333333333333,875168,124832,0,1,1.0,simulated,3063570920,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[5108, 5133, 5083, 5133, 5133, 5133, 5108, 5133, 5083, 78735]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875168]",0.017451709005399607
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09958912579188509,182800,160643.27736779582,1.1379249912928255,0.658183807439825,120316,6942.666666666667,817150,182850,0,1,1.0,simulated,2712956574,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[6936, 6956, 6916, 6956, 6956, 6956, 6936, 6956, 6916, 120316]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817150]",0.03517020800791215
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.056161805234620124,233134,232606.34472215077,1.0022684474857275,0.6380922559558022,148761,9374.777777777777,2266816,233184,0,1,1.0,simulated,927327200,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[9364, 9397, 9330, 9397, 9397, 9397, 9364, 9397, 9330, 148761]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266816]",0.04458895800053142
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07604941984794256,333554,301113.0238807741,1.1077368746828797,0.6623005570312454,220913,12515.666666666666,2166396,333604,0,1,1.0,simulated,4041075752,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[12507, 12533, 12481, 12533, 12533, 12533, 12507, 12533, 12481, 220913]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166396]",0.09248712500266265
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03739719253667273,601293,603968.343962668,0.9955703904196123,0.6461109642054705,388502,23643.444444444445,9398657,601343,0,1,1.0,simulated,435873219,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[23627, 23677, 23576, 23677, 23677, 23677, 23627, 23677, 23576, 388502]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398657]",0.18536962498910725
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05007087426758723,836397,777780.8263738758,1.07536335640903,0.6661967941061482,557205,31021.333333333332,9163553,836447,0,1,1.0,simulated,2050745623,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[31008, 31048, 30968, 31048, 31048, 31048, 31008, 31048, 30968, 557205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163553]",0.3907600829988951
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1578202103354961,31201,29035.7694853145,1.0745711428719191,0.6006538251979103,18741,890.0,68724,31276,0,1,1.0,simulated,2077196883,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[886, 897, 897, 886, 897, 875, 909, 897, 886, 875, 886, 886, 886, 897, 18741]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68724]",0.0023638749999008724
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.2155376596409082,49447,38383.40140857019,1.2882391394567638,0.627884401480373,31047,1314.2857142857142,50478,49522,0,1,1.0,simulated,1778177123,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[1311, 1320, 1320, 1311, 1320, 1302, 1330, 1320, 1311, 1302, 1311, 1311, 1311, 1320, 31047]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50478]",0.0038696250003340538
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12408500588424778,57639,54867.18707753817,1.0505185898913445,0.6144624299519422,35417,1587.2857142857142,192286,57714,0,1,1.0,simulated,2285397324,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[1582, 1597, 1597, 1582, 1597, 1567, 1611, 1597, 1582, 1567, 1582, 1582, 1582, 1597, 35417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192286]",0.0050063329999829875
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1690074323459249,87769,72117.80156339164,1.2170226781365616,0.6397816996889563,56153,2258.285714285714,162156,87844,0,1,1.0,simulated,2757855744,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[2254, 2266, 2266, 2254, 2266, 2242, 2278, 2266, 2254, 2242, 2254, 2254, 2254, 2266, 56153]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162156]",0.01026054199974169
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08472215167001731,146912,143216.7305843177,1.025801939484345,0.6300778697451536,92566,3881.8571428571427,853013,146987,0,1,1.0,simulated,1090275861,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[3874, 3896, 3896, 3874, 3896, 3852, 3918, 3896, 3874, 3852, 3874, 3874, 3874, 3896, 92566]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 853013]",0.01992862499992043
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11457724133766953,213818,186867.8377640692,1.1442204424174738,0.6520639048162455,139423,5313.928571428572,786107,213893,0,1,1.0,simulated,3965924764,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[5308, 5325, 5325, 5308, 5325, 5290, 5342, 5325, 5308, 5290, 5308, 5308, 5308, 5325, 139423]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 786107]",0.046830625000438886
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,2500000,15,0.0032884902840059796,0.07382342590400462,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0652285330327145,273590,269515.28400794626,1.0151186824415257,0.6376402646295551,174452,7081.285714285715,2226335,273665,0,1,1.0,simulated,2009587609,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[7071, 7100, 7100, 7071, 7100, 7042, 7128, 7100, 7071, 7042, 7071, 7071, 7071, 7100, 174452]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2226335]",0.050543999999717926
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,2500000,15,0.0032884902840059796,0.07382342590400462,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.087713018561076,389212,350198.96764450165,1.1114024767631576,0.657443758157508,255885,9523.357142857143,2110713,389287,0,1,1.0,simulated,1565937934,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[9515, 9538, 9538, 9515, 9538, 9493, 9561, 9538, 9515, 9493, 9515, 9515, 9515, 9538, 255885]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2110713]",0.12490120799975557
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.043451086351838725,703068,699803.3520940593,1.0046650932668038,0.646096821360096,454250,17772.714285714286,9296857,703143,0,1,1.0,simulated,2573591028,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[17757, 17801, 17801, 17757, 17801, 17713, 17845, 17801, 17757, 17713, 17757, 17757, 17757, 17801, 454250]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9296857]",0.2085619579993363
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05790279746560509,973612,904329.9668195297,1.0766114534765787,0.6627434748133754,645255,23454.071428571428,9026313,973687,0,1,1.0,simulated,1095214960,"[3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[23442, 23476, 23476, 23442, 23476, 23407, 23511, 23476, 23442, 23407, 23442, 23442, 23442, 23476, 645255]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9026313]",0.5317425000002913
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.17418522588434354,35304,32147.104475194756,1.0982015511611989,0.5974960344436892,21094,747.8947368421053,64596,35404,0,1,1.0,simulated,3928292125,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[763, 732, 752, 752, 752, 742, 742, 752, 742, 732, 752, 752, 752, 763, 742, 742, 752, 742, 752, 21094]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64596]",0.0031652910001866985
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.23541977145720927,55720,42632.14931415255,1.306994859428837,0.6195441493180187,34521,1115.7368421052631,44180,55820,0,1,1.0,simulated,3085736990,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[1128, 1103, 1119, 1119, 1119, 1111, 1111, 1119, 1111, 1103, 1119, 1119, 1119, 1128, 1111, 1111, 1119, 1111, 1119, 34521]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44180]",0.004006832999948529
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1371598123798729,64910,60746.49394546845,1.0685390346687182,0.6122631335695579,39742,1324.6315789473683,184990,65010,0,1,1.0,simulated,1007513721,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[1344, 1304, 1330, 1330, 1330, 1317, 1317, 1330, 1317, 1304, 1330, 1330, 1330, 1344, 1317, 1317, 1330, 1317, 1330, 39742]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184990]",0.008506041999680747
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18528495196667694,98458,80086.01082922542,1.2294032251144438,0.6332547888439741,62349,1900.4736842105262,151442,98558,0,1,1.0,simulated,585594571,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[1916, 1884, 1905, 1905, 1905, 1894, 1894, 1905, 1894, 1884, 1905, 1905, 1905, 1916, 1894, 1894, 1905, 1894, 1905, 62349]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151442]",0.01341329200022301
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0937917833757857,164597,158563.15442297678,1.0380532640068927,0.6288146199505459,103501,3215.5789473684213,835303,164697,0,1,1.0,simulated,2133606569,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[3244, 3184, 3224, 3224, 3224, 3204, 3204, 3224, 3204, 3184, 3224, 3224, 3224, 3244, 3204, 3204, 3224, 3204, 3224, 103501]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835303]",0.03629537500000879
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12612943475264077,238741,207464.75388734078,1.150754504206739,0.6475469232348026,154596,4428.684210526316,761159,238841,0,1,1.0,simulated,2847411223,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[4451, 4404, 4435, 4435, 4435, 4420, 4420, 4435, 4420, 4404, 4435, 4435, 4435, 4451, 4420, 4420, 4435, 4420, 4435, 154596]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 761159]",0.06335779199980607
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07225625274569736,305740,298395.2602684533,1.0246141300131208,0.636851573232158,194711,5843.631578947368,2194160,305840,0,1,1.0,simulated,2404158944,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[5881, 5802, 5855, 5855, 5855, 5828, 5828, 5855, 5828, 5802, 5855, 5855, 5855, 5881, 5828, 5828, 5855, 5828, 5855, 194711]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2194160]",0.09490183300022181
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09674302835750215,433681,388744.55346659984,1.1155937649355672,0.653881539657029,283576,7900.263157894737,2066219,433781,0,1,1.0,simulated,2027522922,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[7930, 7868, 7909, 7909, 7909, 7888, 7888, 7909, 7888, 7868, 7909, 7909, 7909, 7930, 7888, 7888, 7909, 7888, 7909, 283576]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2066219]",0.1710596249995433
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.048158594265678006,783506,774790.9516652355,1.0112482577604107,0.6457551058958068,505953,14608.052631578947,9216394,783606,0,1,1.0,simulated,2369001690,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[14664, 14545, 14625, 14625, 14625, 14585, 14585, 14625, 14585, 14545, 14625, 14625, 14625, 14664, 14585, 14585, 14625, 14585, 14625, 505953]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9216394]",0.39527470899975015
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0639950758873365,1082550,1003681.3015450304,1.0785794239003577,0.6602531060920973,714757,19357.526315789473,8917350,1082650,0,1,1.0,simulated,1550801516,"[5.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 0.0]","[19402, 19308, 19371, 19371, 19371, 19339, 19339, 19371, 19339, 19308, 19371, 19371, 19371, 19402, 19339, 19339, 19371, 19339, 19371, 714757]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8917350]",0.7394402080008149
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18755710156881106,38830,34750.50140085435,1.117393949286883,0.5945660571722895,23087,655.9583333333334,61045,38955,0,1,1.0,simulated,1205811953,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[649, 668, 659, 659, 659, 649, 668, 659, 649, 659, 668, 649, 649, 659, 668, 668, 659, 649, 659, 649, 649, 640, 640, 659, 23087]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61045]",0.004416541999489709
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.25156844384034827,61159,46197.86118183885,1.3238491660744376,0.6128125051096323,37479,986.6666666666666,38716,61284,0,1,1.0,simulated,1061304656,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[981, 997, 989, 989, 989, 981, 997, 989, 981, 989, 997, 981, 981, 989, 997, 997, 989, 981, 989, 981, 981, 973, 973, 989, 37479]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38716]",0.004776499999934458
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14790452222418776,71126,65665.98010647747,1.083148380404421,0.6101285043444029,43396,1155.4166666666667,178749,71251,0,1,1.0,simulated,3660895662,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[1147, 1171, 1159, 1159, 1159, 1147, 1171, 1159, 1147, 1159, 1171, 1147, 1147, 1159, 1171, 1171, 1159, 1147, 1159, 1147, 1147, 1134, 1134, 1159, 43396]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178749]",0.009417375000339234
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1986083122400133,107642,86772.19353143856,1.2405126068525636,0.6280819754370971,67608,1668.0833333333333,142233,107767,0,1,1.0,simulated,334704517,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[1661, 1681, 1671, 1671, 1671, 1661, 1681, 1671, 1661, 1671, 1681, 1661, 1661, 1671, 1681, 1681, 1671, 1661, 1671, 1661, 1661, 1651, 1651, 1671, 67608]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142233]",0.014900791999934881
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1012914830716278,179581,171404.2122876498,1.0477047069218342,0.6276220758320757,112709,2786.3333333333335,820294,179706,0,1,1.0,simulated,4261747886,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[2773, 2810, 2792, 2792, 2792, 2773, 2810, 2792, 2773, 2792, 2810, 2773, 2773, 2792, 2810, 2810, 2792, 2773, 2792, 2773, 2773, 2755, 2755, 2792, 112709]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820294]",0.04016841700013174
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13566480779191553,260002,224744.19289897382,1.1568797246604505,0.643933508203783,167424,3857.4166666666665,739873,260127,0,1,1.0,simulated,3951011141,"[3.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0.0]","[3847, 3876, 3862, 3862, 3862, 3847, 3876, 3862, 3847, 3862, 3876, 3847, 3847, 3862, 3876, 3876, 3862, 3847, 3862, 3847, 3847, 3832, 3832, 3862, 167424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 739873]",0.07361241699982202
